,Driver_Name,Start_Pos,Lowest_Pos,Highest_Pos,Ending_Pos,Pos_Change,Slowest_Lap,Fastest_Lap,Ave_Lap,Highest_Speed,Lowest_Speed,Ave_Speed
0,John Hunter Nemechek,18,38,3,5,13,57.532,46.061,47.6125,195.393,173.926,189.5284
