,Driver_Name,Start_Pos,Lowest_Pos,Highest_Pos,Ending_Pos,Pos_Change,Slowest_Lap,Fastest_Lap,Ave_Lap,Highest_Speed,Lowest_Speed,Ave_Speed
0,Shane Van Gisbergen,26,36,3,33,-7,57.257,46.182,50.1964,194.881,173.14,180.9983
