,Driver_Name,Start_Pos,Lowest_Pos,Highest_Pos,Ending_Pos,Pos_Change,Slowest_Lap,Fastest_Lap,Ave_Lap,Highest_Speed,Lowest_Speed,Ave_Speed
0,Bubba Wallace,3,29,1,14,-11,59.384,46.167,47.5273,194.944,173.527,189.9101
