,Driver_Name,Start_Pos,Lowest_Pos,Highest_Pos,Ending_Pos,Pos_Change,Slowest_Lap,Fastest_Lap,Ave_Lap,Highest_Speed,Lowest_Speed,Ave_Speed
0,Ricky Stenhouse Jr,31,41,3,17,14,57.89,46.122,47.5813,195.135,173.749,189.8555
