,Driver_Name,Start_Pos,Lowest_Pos,Highest_Pos,Ending_Pos,Pos_Change,Slowest_Lap,Fastest_Lap,Ave_Lap,Highest_Speed,Lowest_Speed,Ave_Speed
0,Austin Cindri,2,30,1,2,0,57.042,46.024,47.631,195.55,173.621,189.8709
