,Driver_Name,Start_Pos,Lowest_Pos,Highest_Pos,Ending_Pos,Pos_Change,Slowest_Lap,Fastest_Lap,Ave_Lap,Highest_Speed,Lowest_Speed,Ave_Speed
0,Alex Bowman,38,41,1,6,32,52.921,46.158,47.4991,194.982,173.394,189.7292
